DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total,cod_dep_dnp
31,VALLE,97,SEVILLA,18574,0.25,28.69,36.02,0.11,0.89,0.04,23.74,4.52,petro,48.53,44.84,1,3.69,18937,76736,Sevilla,88.47,81.1,6.91,70.21,19.91,57.6,13.0,9.19,27.4,43027.0,76.0
31,VALLE,100,TORO,6312,0.21,27.39,21.94,0.1,0.84,0.08,43.3,2.31,rodolfo,30.78,65.24,0,-34.46,6403,76823,Toro,86.98,71.84,6.91,69.14,23.98,192.18,12.74,9.75,32.1,13549.0,76.0
31,VALLE,103,TRUJILLO,8309,1.01,31.33,26.84,0.18,1.06,0.06,33.43,2.77,rodolfo,37.06,58.8,0,-21.74,8457,76828,Trujillo,82.29,67.82,6.91,68.68,46.56,78.04,18.87,10.32,34.9,19510.0,76.0
31,VALLE,106,TULUA,95541,0.21,21.8,42.25,0.08,1.38,0.07,26.74,3.32,petro,53.72,41.88,1,11.84,98913,76834,Tuluá,97.58,95.73,6.91,78.63,15.46,46.03,9.96,4.56,13.7,221662.0,76.0
31,VALLE,109,ULLOA,2383,0.17,30.68,33.45,0.08,0.17,,27.32,3.11,petro,45.88,48.87,0,-2.99,2441,76845,Ulloa,92.21,65.91,6.91,63.37,45.47,73.41,11.7,3.23,24.2,4915.0,76.0
31,VALLE,112,VERSALLES,3690,0.33,38.67,20.57,0.11,0.27,0.05,34.47,1.98,fico,28.42,67.59,0,-39.17,3783,76863,Versalles,84.18,70.06,6.91,67.43,33.38,28.42,14.58,6.6,30.6,6665.0,76.0
31,VALLE,115,VIJES,5996,0.17,26.98,52.3,0.07,0.6,0.02,14.29,1.98,petro,64.35,32.53,1,31.82,6278,76869,Vijes,92.26,73.51,6.91,66.53,30.45,30.66,12.03,4.9,19.0,14570.0,76.0
31,VALLE,118,YOTOCO,7886,0.19,20.72,47.05,0.05,1.37,0.01,23.41,2.76,petro,58.5,37.15,1,21.35,8196,76890,Yotoco,89.05,67.65,6.91,71.7,41.96,48.78,8.62,8.35,20.8,16438.0,76.0
31,VALLE,121,YUMBO,58734,0.42,13.36,66.13,0.07,2.27,0.06,12.0,2.14,petro,75.58,21.28,1,54.3,62170,76892,Yumbo,95.23,88.17,6.91,82.32,15.9,53.82,9.68,7.39,15.6,116450.0,76.0
31,VALLE,124,ZARZAL,21527,0.08,18.13,59.27,0.09,1.5,0.04,14.26,2.49,petro,69.51,26.68,1,42.83,22526,76895,Zarzal,97.31,94.8,6.91,75.73,19.86,53.56,8.71,5.28,17.2,42826.0,76.0
40,ARAUCA,1,ARAUCA,35865,0.21,21.4,14.49,0.04,1.11,0.04,57.52,2.46,rodolfo,19.29,77.93,0,-58.64,38436,81000,Arauca,72.86,57.57,6.91,63.32,37.95,61.74,45.32,25.78,42.31,262795.0,81.0
40,ARAUCA,5,TAME,19637,0.21,9.58,23.59,0.06,0.75,0.04,61.3,1.4,rodolfo,30.25,66.74,0,-36.49,21024,81794,Tame,70.15,61.41,6.91,70.2,45.06,167.47,45.74,21.19,41.9,45812.0,81.0
40,ARAUCA,10,ARAUQUITA,14177,0.25,6.31,36.9,0.11,2.08,0.07,49.2,1.27,rodolfo,46.2,50.24,0,-4.04,15226,81065,Arauquita,50.44,33.87,6.91,70.36,75.16,89.24,45.91,30.42,49.2,53783.0,81.0
40,ARAUCA,15,CRAVO NORTE,1409,0.64,18.52,14.34,0.14,0.92,,60.82,1.7,rodolfo,15.54,82.79,0,-67.25,1673,81220,Cravo Norte,67.64,64.46,6.91,72.89,31.94,23.29,31.79,28.82,48.8,4102.0,81.0
40,ARAUCA,17,FORTUL,6424,0.19,3.44,38.25,0.03,0.62,0.05,52.76,0.84,rodolfo,49.69,46.29,1,3.4,6865,81300,Fortul,73.72,39.41,6.91,67.71,47.61,234.64,38.98,30.29,48.3,19978.0,81.0
40,ARAUCA,20,PUERTO RONDON,1448,0.14,26.52,9.32,,1.59,,59.32,1.1,rodolfo,9.93,88.48,0,-78.55,1753,81591,Puerto Rondón,65.91,58.36,6.91,62.36,35.63,941.55,40.65,15.23,45.0,4617.0,81.0
40,ARAUCA,25,SARAVENA,19299,0.2,7.03,27.47,0.13,1.18,0.03,59.3,1.27,rodolfo,36.8,59.63,0,-22.83,19903,81736,Saravena,87.98,57.48,6.91,74.84,27.21,183.73,41.52,23.37,39.4,58069.0,81.0
44,CAQUETA,1,FLORENCIA,71372,0.17,16.58,31.95,0.06,1.43,0.04,44.13,2.44,rodolfo,40.07,55.95,0,-15.88,76830,18001,Florencia,90.7,82.59,7.02,69.22,14.4,18.11,26.39,13.24,29.6,207925.0,18.0
44,CAQUETA,2,ALBANIA,2160,0.28,19.86,18.84,0.14,0.65,0.09,56.34,1.06,rodolfo,24.54,72.4,0,-47.86,2388,18029,Albania,57.35,49.89,6.91,59.93,55.53,89.11,26.37,11.88,38.8,4835.0,18.0
44,CAQUETA,3,CARTAGENA DEL CHAIRA,7857,0.55,7.97,51.47,0.23,1.78,0.06,29.73,2.2,petro,63.95,29.48,1,34.47,11272,18150,Cartagena del Chairá,57.47,47.92,6.91,73.1,51.96,50.29,47.72,30.11,63.3,34065.0,18.0
44,CAQUETA,4,BELEN DE LOS ANDAQUIES,4068,0.25,15.07,26.5,0.15,0.49,0.02,52.24,1.87,rodolfo,33.3,62.7,0,-29.4,4547,18094,Belén de Los Andaquíes,69.96,62.64,6.91,67.45,42.44,17.52,39.02,22.56,50.0,11139.0,18.0
44,CAQUETA,5,EL DONCELLO,6993,0.23,12.28,29.96,0.23,2.63,0.07,48.79,1.47,rodolfo,39.74,55.54,0,-15.8,8247,18247,El Doncello,72.39,74.96,6.91,67.6,35.05,10.16,29.14,16.79,44.3,19156.0,18.0
44,CAQUETA,6,EL PAUJIL,4654,0.19,9.11,38.68,0.06,0.84,0.02,46.88,1.01,rodolfo,50.03,46.6,1,3.43,5858,18256,El Paujil,54.84,51.64,6.91,64.97,55.23,58.33,30.71,18.5,45.5,19048.0,18.0
44,CAQUETA,7,LA MONTAÑITA,4450,0.25,10.34,49.64,0.09,1.35,0.09,34.2,0.99,petro,58.16,38.93,1,19.23,5659,18410,La Montañita,40.56,37.41,6.91,66.86,83.33,99.98,36.5,16.49,56.2,16156.0,18.0
44,CAQUETA,9,PUERTO RICO,7967,0.31,12.5,29.43,0.13,2.92,0.05,48.36,1.48,rodolfo,41.06,53.85,0,-12.79,10123,18592,Puerto Rico,65.62,60.64,6.91,68.8,48.6,55.89,47.44,21.85,54.3,27061.0,18.0
44,CAQUETA,10,SAN VICENTE DEL CAGUAN,16173,0.28,8.76,35.6,0.14,1.6,0.03,48.4,1.19,rodolfo,48.51,46.53,1,1.98,23050,18753,San Vicente del Caguán,56.38,42.36,6.91,72.25,56.87,57.71,40.92,20.81,56.3,52636.0,18.0
44,CAQUETA,12,CURILLO,2749,0.36,12.08,22.99,0.22,0.8,0.04,58.68,1.16,rodolfo,31.74,64.14,0,-32.4,3129,18205,Curillo,68.22,57.37,6.91,58.85,34.69,75.59,30.59,19.3,55.4,7545.0,18.0
44,CAQUETA,16,MILAN,2291,0.31,10.3,38.54,0.26,4.41,,42.95,1.09,rodolfo,44.0,53.79,0,-9.79,2668,18460,Milán,18.09,29.97,6.91,71.75,89.79,9.84,51.86,15.82,64.6,10839.0,18.0
44,CAQUETA,17,MORELIA,1776,0.11,19.99,20.27,0.11,0.9,,54.22,1.41,rodolfo,25.34,71.67,0,-46.33,2044,18479,Morelia,58.05,56.56,6.91,63.39,50.03,26.41,28.96,12.92,42.4,3674.0,18.0
44,CAQUETA,20,SAN JOSE DEL FRAGUA,4954,0.26,9.77,32.36,0.04,0.79,0.02,51.88,1.37,rodolfo,39.39,56.9,0,-17.51,5425,18610,San José del Fragua,74.8,61.59,6.91,67.09,52.99,67.27,36.01,18.45,48.7,13175.0,18.0
44,CAQUETA,22,SOLANO,2383,0.42,8.98,51.7,0.21,0.46,0.04,32.52,1.3,petro,60.02,36.98,1,23.04,2864,18756,Solano,40.04,41.55,6.91,61.72,77.61,42.56,51.62,27.02,71.9,11058.0,18.0
44,CAQUETA,24,SOLITA,2004,0.25,11.48,20.46,0.1,0.65,0.05,61.23,1.2,rodolfo,26.11,69.46,0,-43.35,2390,18785,Solita,58.15,53.59,6.91,58.7,44.92,61.73,34.87,22.16,58.1,6282.0,18.0
44,CAQUETA,40,VALPARAISO,2372,0.13,14.08,19.18,0.04,0.59,,61.85,0.97,rodolfo,26.04,71.31,0,-45.27,2680,18860,Valparaíso,42.75,46.44,6.91,64.67,70.66,13.89,36.68,12.74,50.0,7373.0,18.0
46,CASANARE,1,YOPAL,81228,0.16,10.36,25.01,0.03,0.9,0.03,59.48,1.95,rodolfo,32.79,64.07,0,-31.28,83964,85001,Yopal,89.13,84.01,6.91,72.95,12.04,12.74,19.18,10.22,22.9,231432.0,85.0
46,CASANARE,40,AGUAZUL,20448,0.12,6.03,22.32,0.04,1.27,0.05,66.55,1.32,rodolfo,29.73,66.82,0,-37.09,20853,85010,Aguazul,80.32,77.38,6.91,78.54,23.76,15.54,22.74,10.69,27.0,38528.0,85.0
46,CASANARE,120,CHAMEZA,1248,0.16,6.73,19.79,,2.08,,69.31,0.72,rodolfo,23.8,74.18,0,-50.38,1336,85015,Chámeza,65.17,63.93,6.91,59.48,36.28,0.0,39.52,3.79,36.0,2707.0,85.0
46,CASANARE,320,HATO COROZAL,4191,0.12,16.3,14.79,0.05,0.6,,65.69,0.95,rodolfo,17.7,80.81,0,-63.11,4701,85125,Hato Corozal,53.61,40.41,6.91,70.79,50.54,16.26,41.24,22.91,56.1,13016.0,85.0
46,CASANARE,480,LA SALINA,499,0.6,4.21,60.92,,0.6,,27.86,0.8,petro,73.81,22.67,1,51.14,569,85136,La Salina,56.68,51.23,6.91,59.9,46.77,0.0,36.92,8.53,48.1,1503.0,85.0
46,CASANARE,520,MANI,7187,0.11,7.82,17.34,0.08,2.85,0.04,69.24,0.85,rodolfo,22.42,75.52,0,-53.1,7178,85139,Maní,55.73,72.79,6.91,76.97,29.54,73.29,24.95,12.55,30.3,22980.0,85.0
46,CASANARE,540,MONTERREY,8499,0.16,7.51,20.52,0.07,2.08,0.05,65.67,1.32,rodolfo,27.93,68.65,0,-40.72,8604,85162,Monterrey,89.5,76.17,6.91,88.91,25.71,10.93,10.0,7.24,27.5,18961.0,85.0
46,CASANARE,560,NUNCHIA,4052,0.22,12.02,11.6,0.1,0.72,0.07,73.25,0.77,rodolfo,13.94,84.25,0,-70.31,4432,85225,Nunchía,46.03,27.31,6.91,64.16,72.38,33.9,38.61,15.77,56.4,9406.0,85.0
46,CASANARE,640,OROCUE,4193,0.17,10.8,20.73,0.1,0.5,0.12,63.99,1.05,rodolfo,23.73,74.29,0,-50.56,4543,85230,Orocué,75.37,72.34,6.91,68.21,50.92,23.34,52.31,16.78,45.8,17840.0,85.0
46,CASANARE,680,PAZ DE ARIPORO (MORENO),15333,0.2,14.05,16.7,0.07,1.36,0.03,64.19,1.23,rodolfo,19.76,78.14,0,-58.38,17056,,,,,,,,,,,,,
46,CASANARE,700,PORE,4851,0.06,12.97,14.29,0.02,1.83,0.02,68.32,0.76,rodolfo,17.51,80.58,0,-63.07,5387,85263,Pore,74.41,62.72,6.91,77.79,37.14,8.16,33.22,22.01,45.2,15297.0,85.0
46,CASANARE,760,RECETOR,798,0.13,10.78,19.3,,2.13,,65.29,0.5,rodolfo,26.23,72.31,0,-46.08,892,85279,Recetor,21.41,25.06,6.91,56.45,77.54,55.16,30.57,20.38,39.3,1741.0,85.0
46,CASANARE,800,SABANALARGA,1829,0.11,13.07,17.93,,1.97,,64.24,1.37,rodolfo,22.98,74.12,0,-51.14,1963,85300,Sabanalarga,72.28,67.11,6.91,83.07,46.34,27.59,14.26,8.8,34.2,3820.0,85.0
46,CASANARE,815,SACAMA,865,0.35,4.39,53.18,0.23,1.73,,34.45,1.62,petro,62.42,33.3,1,29.12,958,85315,Sácama,73.82,59.32,6.91,63.98,43.26,144.37,54.28,7.47,32.5,1833.0,85.0
46,CASANARE,830,SAN LUIS DE PALENQUE,3780,0.26,11.83,12.38,0.03,0.74,,71.35,1.32,rodolfo,14.62,83.55,0,-68.93,4098,85325,San Luis de Palenque,53.32,39.02,6.91,75.71,59.31,11.87,24.02,8.27,37.0,8975.0,85.0
46,CASANARE,840,TAMARA,2608,0.15,16.14,16.45,0.08,1.38,0.08,62.04,1.5,rodolfo,18.58,79.93,0,-61.35,2965,85400,Támara,26.06,23.59,6.91,62.54,71.92,15.09,43.0,20.03,55.0,7315.0,85.0
46,CASANARE,850,TAURAMENA,14000,0.11,6.92,19.96,,1.67,0.04,67.71,1.03,rodolfo,25.7,71.2,0,-45.5,14095,85410,Tauramena,84.6,71.24,6.91,79.92,33.27,15.64,22.56,10.3,27.2,28096.0,85.0
46,CASANARE,865,TRINIDAD,5475,0.07,10.9,13.41,0.02,0.68,,72.24,0.95,rodolfo,16.25,82.02,0,-65.77,5969,85430,Trinidad,63.93,61.21,6.91,70.18,42.1,14.64,26.46,16.42,38.7,13932.0,85.0
46,CASANARE,880,VILLANUEVA,18204,0.13,7.14,20.15,0.07,1.09,0.02,66.76,1.26,rodolfo,27.55,68.59,0,-41.04,18221,13873,Villanueva,53.87,1.37,6.91,52.55,13.27,23.19,43.37,39.07,54.1,38611.0,13.0
48,LA GUAJIRA,1,RIOHACHA,58449,0.29,19.55,53.63,0.09,1.85,0.04,19.93,1.83,petro,64.42,32.32,1,32.1,69248,,,,,,,,,,,,,
48,LA GUAJIRA,2,ALBANIA,7893,0.28,12.16,71.06,0.04,2.03,0.08,10.45,1.58,petro,79.54,18.05,1,61.49,9203,,,,,,,,,,,,,
48,LA GUAJIRA,4,BARRANCAS,10541,0.25,14.16,66.8,0.05,1.07,0.02,14.74,1.23,petro,75.32,22.98,1,52.34,12628,,,,,,,,,,,,,
48,LA GUAJIRA,5,DIBULLA,7524,0.25,19.72,58.28,0.13,0.86,0.04,16.88,1.32,petro,68.16,29.3,1,38.86,9218,,,,,,,,,,,,,
48,LA GUAJIRA,6,EL MOLINO,3825,0.18,34.09,48.99,0.03,0.47,,13.18,1.23,petro,56.43,41.73,1,14.7,4184,,,,,,,,,,,,,
48,LA GUAJIRA,7,FONSECA,14729,0.24,16.21,64.34,0.05,1.28,0.03,14.19,1.37,petro,73.23,24.45,1,48.78,17006,,,,,,,,,,,,,
48,LA GUAJIRA,8,DISTRACCION,4507,0.22,25.27,52.19,0.02,0.38,,18.97,0.87,petro,60.25,37.52,1,22.73,5139,,,,,,,,,,,,,
48,LA GUAJIRA,9,HATONUEVO,6397,0.3,12.71,70.85,0.11,1.27,0.03,11.69,0.98,petro,79.57,18.58,1,60.99,7563,,,,,,,,,,,,,
48,LA GUAJIRA,10,MAICAO,40406,0.22,22.03,50.0,0.11,1.46,0.06,20.98,1.73,petro,61.61,34.99,1,26.62,50191,,,,,,,,,,,,,
48,LA GUAJIRA,11,MANAURE,8481,0.7,27.31,51.13,0.06,1.33,0.02,14.01,1.96,petro,63.86,32.77,1,31.09,12804,,,,,,,,,,,,,
48,LA GUAJIRA,12,LA JAGUA DEL PILAR,1880,0.16,24.04,59.26,,0.9,0.05,12.13,1.49,petro,61.49,36.82,1,24.67,2181,,,,,,,,,,,,,
48,LA GUAJIRA,13,SAN JUAN DEL CESAR,16635,0.21,31.96,38.97,0.04,0.44,0.01,24.62,1.55,petro,46.59,50.74,0,-4.15,19089,,,,,,,,,,,,,
48,LA GUAJIRA,16,URIBIA,14384,0.87,29.09,49.13,0.43,0.65,0.15,13.12,1.69,petro,57.33,38.43,1,18.9,20358,,,,,,,,,,,,,
48,LA GUAJIRA,18,URUMITA,5134,0.12,25.56,60.56,,0.78,0.04,10.44,0.86,petro,65.58,32.49,1,33.09,5842,,,,,,,,,,,,,
48,LA GUAJIRA,20,VILLANUEVA,9489,0.31,25.81,51.79,0.05,0.66,0.04,17.08,1.58,petro,59.93,37.64,1,22.29,11143,,,,,,,,,,,,,
50,GUAINIA,1,INIRIDA,8749,0.29,17.66,43.18,0.18,1.07,0.02,29.79,5.2,petro,48.41,48.99,0,-0.58,10070,,,,,,,,,,,,,
50,GUAINIA,70,BARRANCOMINAS,1319,0.45,5.91,76.19,0.45,0.53,0.08,10.99,2.2,petro,80.64,16.67,1,63.97,1710,,,,,,,,,,,,,
50,GUAINIA,73,CACAHUAL,18,,16.67,61.11,,,,5.56,16.67,petro,60.61,36.36,1,24.25,33,,,,,,,,,,,,,
50,GUAINIA,78,LA GUADALUPE,54,,,40.74,,,3.7,48.15,1.85,rodolfo,33.96,64.15,0,-30.19,53,,,,,,,,,,,,,
50,GUAINIA,83,MORICHAL (MORICHAL NUEVO),47,,4.26,78.72,2.13,2.13,,6.38,4.26,petro,76.56,21.88,1,54.68,64,,,,,,,,,,,,,
50,GUAINIA,87,PANA PANA (CAMPO ALEGRE),165,1.82,12.73,55.76,,,,15.15,12.12,petro,47.06,50.0,0,-2.94,170,,,,,,,,,,,,,
50,GUAINIA,90,PUERTO COLOMBIA,218,2.29,48.62,26.15,0.46,1.83,0.92,11.47,3.67,fico,15.33,83.14,0,-67.81,261,,,,,,,,,,,,,
50,GUAINIA,92,SAN FELIPE,138,,13.04,31.88,0.72,0.72,,44.2,6.52,rodolfo,33.49,64.15,0,-30.66,212,,,,,,,,,,,,,
52,META,1,VILLAVICENCIO,245363,0.19,17.96,28.45,0.04,1.59,0.04,46.57,2.83,rodolfo,36.59,60.2,0,-23.61,250811,,,,,,,,,,,,,
52,META,5,ACACIAS,48340,0.14,11.2,24.66,0.04,1.69,0.04,57.42,1.69,rodolfo,32.47,63.29,0,-30.82,48773,,,,,,,,,,,,,
52,META,6,BARRANCA DE UPIA,3220,0.06,5.71,23.11,,0.25,,66.74,0.81,rodolfo,29.3,67.16,0,-37.86,3280,,,,,,,,,,,,,
52,META,8,CABUYARO,3483,0.03,11.05,16.19,0.06,1.35,,68.02,0.92,rodolfo,21.07,76.68,0,-55.61,3555,,,,,,,,,,,,,
52,META,10,CASTILLA LA NUEVA,9259,0.08,6.91,23.86,0.04,2.12,0.01,62.63,1.32,rodolfo,32.07,63.61,0,-31.54,9329,,,,,,,,,,,,,
52,META,15,CUBARRAL,3496,0.31,27.4,17.33,0.03,1.17,,50.63,1.34,rodolfo,22.07,75.85,0,-53.78,3689,,,,,,,,,,,,,
52,META,20,CUMARAL,12671,0.13,12.87,21.94,0.03,1.14,0.01,59.74,1.71,rodolfo,29.12,67.59,0,-38.47,12904,,,,,,,,,,,,,
52,META,25,EL CALVARIO,797,0.13,19.32,12.8,,0.5,,65.62,1.25,rodolfo,18.4,80.83,0,-62.43,913,,,,,,,,,,,,,
52,META,27,EL CASTILLO,3535,0.2,7.41,42.26,0.03,0.59,0.06,45.18,1.02,rodolfo,50.62,45.82,1,4.8,3732,,,,,,,,,,,,,
52,META,28,EL DORADO,2285,0.09,24.6,18.21,0.09,0.83,,53.3,1.36,rodolfo,23.83,74.08,0,-50.25,2384,,,,,,,,,,,,,
52,META,30,FUENTE DE ORO,5564,0.07,8.2,24.39,0.09,0.92,0.07,62.17,1.08,rodolfo,31.88,64.68,0,-32.8,5931,,,,,,,,,,,,,
52,META,35,GRANADA,33758,0.09,9.83,27.62,0.06,0.89,0.04,56.6,1.38,rodolfo,36.66,59.51,0,-22.85,34849,,,,,,,,,,,,,
52,META,40,GUAMAL,8717,0.09,13.59,20.06,0.03,1.71,0.01,60.11,2.26,rodolfo,26.73,70.2,0,-43.47,8954,,,,,,,,,,,,,
52,META,41,LA MACARENA,4653,0.41,4.47,43.11,0.04,1.35,0.02,46.31,0.75,rodolfo,57.8,37.44,1,20.36,6650,,,,,,,,,,,,,
52,META,42,LEJANIAS,4729,0.17,10.21,22.27,0.11,3.21,0.08,59.46,1.21,rodolfo,29.1,67.1,0,-38.0,4982,,,,,,,,,,,,,
52,META,43,PUERTO GAITAN,25490,0.27,4.59,32.4,0.12,1.51,0.07,55.54,0.78,rodolfo,44.31,51.02,0,-6.71,23099,,,,,,,,,,,,,
52,META,44,MESETAS,4767,0.29,7.76,42.82,0.06,1.34,0.04,43.4,1.07,rodolfo,50.23,46.8,1,3.43,5481,,,,,,,,,,,,,
52,META,45,PUERTO LOPEZ,14652,0.08,13.98,20.31,0.03,0.66,0.01,61.0,1.22,rodolfo,26.64,70.62,0,-43.98,14832,,,,,,,,,,,,,
52,META,46,MAPIRIPAN,2154,0.56,11.1,28.55,0.14,0.37,0.05,53.9,1.49,rodolfo,37.31,58.4,0,-21.09,2608,,,,,,,,,,,,,
52,META,47,PUERTO CONCORDIA,3453,0.29,6.17,35.24,0.17,0.9,0.06,53.69,0.72,rodolfo,41.56,54.87,0,-13.31,3891,,,,,,,,,,,,,
52,META,48,PUERTO LLERAS,3751,0.24,8.48,20.37,0.05,0.99,0.05,66.01,0.96,rodolfo,27.07,69.79,0,-42.72,4015,,,,,,,,,,,,,
52,META,49,PUERTO RICO,4867,0.27,5.12,33.8,0.06,1.09,,54.59,0.66,rodolfo,42.29,52.93,0,-10.64,5347,,,,,,,,,,,,,
52,META,50,RESTREPO,10812,0.16,17.04,21.72,0.06,1.92,,55.09,2.32,rodolfo,28.64,69.16,0,-40.52,11049,,,,,,,,,,,,,
52,META,55,SAN CARLOS DE GUAROA,5875,0.14,8.83,18.86,0.1,1.7,0.05,66.93,0.89,rodolfo,25.01,72.23,0,-47.22,6018,,,,,,,,,,,,,
52,META,58,SAN JUAN DE ARAMA,3193,0.09,13.69,29.16,0.06,1.19,,51.74,1.47,rodolfo,36.81,59.88,0,-23.07,3537,,,,,,,,,,,,,
52,META,59,SAN JUANITO,810,,12.96,10.49,0.25,,0.12,71.73,1.23,rodolfo,16.3,80.27,0,-63.97,902,,,,,,,,,,,,,
52,META,60,SAN MARTIN DE LOS LLANOS,11650,0.19,13.04,17.75,0.07,1.76,0.02,62.87,1.52,rodolfo,24.17,72.6,0,-48.43,11842,,,,,,,,,,,,,
52,META,74,URIBE,3629,0.03,2.48,81.84,0.22,0.88,,11.24,0.77,petro,87.87,9.85,1,78.02,4335,,,,,,,,,,,,,
52,META,80,VISTA HERMOSA,7226,0.32,9.4,33.7,0.17,0.76,,50.91,1.07,rodolfo,43.24,52.08,0,-8.84,8289,,,,,,,,,,,,,
54,GUAVIARE,1,SAN JOSE DEL GUAVIARE,22576,0.16,10.15,33.7,0.06,1.75,0.04,48.02,1.92,rodolfo,41.9,52.8,0,-10.9,24465,95001,San José del Guaviare,52.34,57.59,6.91,70.68,35.62,46.39,51.44,13.71,42.1,52506.0,95.0
54,GUAVIARE,3,CALAMAR,2894,0.28,6.39,52.18,0.1,1.24,0.03,34.04,1.52,petro,59.6,37.15,1,22.45,3077,13140,Calamar,52.12,1.04,6.91,65.36,41.74,21.11,47.0,35.78,62.5,26980.0,13.0
54,GUAVIARE,7,EL RETORNO,4735,0.23,7.75,27.52,0.04,1.61,0.17,58.27,1.16,rodolfo,33.11,63.34,0,-30.23,5137,95025,El Retorno,39.83,34.75,6.91,62.77,77.04,41.94,40.54,11.2,51.5,13464.0,95.0
54,GUAVIARE,12,MIRAFLORES,1158,0.09,9.5,67.18,0.09,1.04,0.09,12.95,3.63,petro,72.1,22.57,1,49.53,1276,15455,Miraflores,86.42,60.9,6.91,82.11,31.22,0.0,11.51,5.11,21.1,8689.0,15.0
56,SAN ANDRES,1,SAN ANDRES,13827,0.14,30.26,39.71,0.04,3.59,0.08,17.96,3.93,petro,50.44,44.85,1,5.59,15445,,,,,,,,,,,,,
56,SAN ANDRES,4,PROVIDENCIA,1151,,31.28,49.09,,2.09,,11.9,2.61,petro,56.66,39.49,1,17.17,1322,,,,,,,,,,,,,
60,AMAZONAS,1,LETICIA,18096,0.28,27.88,41.78,0.14,1.02,0.08,22.03,3.62,petro,49.23,47.53,1,1.7,19124,91001,Leticia,48.18,43.86,6.91,70.19,27.91,63.46,32.9,25.01,48.4,56388.0,91.0
60,AMAZONAS,7,PUERTO NARIÑO,2235,0.45,19.55,63.0,0.13,0.58,0.18,10.34,2.6,petro,71.23,26.73,1,44.5,2454,91540,Puerto Nariño,28.22,17.5,6.91,68.36,59.95,0.0,44.68,33.59,70.4,13127.0,91.0
60,AMAZONAS,10,EL ENCANTO,284,0.35,21.48,59.15,2.11,,0.35,8.45,4.93,petro,63.88,33.84,1,30.04,263,,,,,,,,,,,,,
60,AMAZONAS,13,LA CHORRERA,612,,12.58,80.88,0.33,0.82,,3.1,0.49,petro,90.32,8.32,1,82.0,661,,,,,,,,,,,,,
60,AMAZONAS,16,LA PEDRERA,232,,12.07,71.98,,,,10.78,2.16,petro,77.99,18.94,1,59.05,359,,,,,,,,,,,,,
60,AMAZONAS,17,LA VICTORIA,27,,7.41,77.78,,,,,7.41,petro,81.82,4.55,1,77.27,22,15401,La Victoria,68.24,42.78,6.91,57.58,53.0,0.0,25.48,0.3,38.4,1051.0,15.0
60,AMAZONAS,19,MIRITI PARANA,96,,14.58,79.17,,,,4.17,1.04,petro,91.89,6.31,1,85.58,111,,,,,,,,,,,,,
60,AMAZONAS,21,PUERTO SANTANDER,149,2.68,18.12,65.77,,0.67,,9.4,3.36,petro,72.34,26.6,1,45.74,188,54553,Puerto Santander,90.07,89.09,6.91,64.32,7.49,63.57,15.23,17.81,42.9,9489.0,54.0
60,AMAZONAS,22,TARAPACA,409,0.49,5.13,55.99,0.98,0.49,0.24,33.74,0.24,petro,60.09,37.09,1,23.0,461,,,,,,,,,,,,,
60,AMAZONAS,30,PUERTO ALEGRIA,83,,8.43,62.65,,,,21.69,3.61,petro,68.29,30.49,1,37.8,82,,,,,,,,,,,,,
60,AMAZONAS,40,PUERTO ARICA,154,0.65,16.23,61.04,1.95,,,17.53,1.3,petro,79.43,18.86,1,60.57,175,,,,,,,,,,,,,
64,PUTUMAYO,1,MOCOA,23585,0.16,11.51,67.12,0.04,1.54,0.03,14.75,1.94,petro,76.04,20.75,1,55.29,25944,,,,,,,,,,,,,
64,PUTUMAYO,2,PUERTO ASIS,24538,0.17,7.42,65.39,0.16,1.45,0.07,19.19,1.54,petro,76.18,19.49,1,56.69,27157,,,,,,,,,,,,,
64,PUTUMAYO,4,PUERTO LEGUIZAMO,5471,0.35,23.54,42.26,0.2,3.0,0.07,23.71,2.83,petro,51.95,45.4,1,6.55,6073,,,,,,,,,,,,,
64,PUTUMAYO,7,COLON,2748,0.25,21.36,66.19,,0.36,,8.22,1.71,petro,74.65,23.24,1,51.41,3089,,,,,,,,,,,,,
64,PUTUMAYO,13,SAN FRANCISCO,2735,0.15,21.46,59.09,,0.22,0.07,13.49,1.9,petro,70.03,25.82,1,44.21,3253,,,,,,,,,,,,,
64,PUTUMAYO,16,SANTIAGO,3039,0.23,13.66,72.75,0.07,0.13,0.03,8.56,1.55,petro,80.6,16.64,1,63.96,3588,,,,,,,,,,,,,
64,PUTUMAYO,18,SAN MIGUEL (LA DORADA),5824,0.24,4.7,82.55,0.12,0.64,0.05,6.89,1.1,petro,89.2,8.52,1,80.68,7121,,,,,,,,,,,,,
64,PUTUMAYO,19,SIBUNDOY,6437,0.2,16.7,69.08,0.08,0.19,0.06,8.67,2.0,petro,77.94,19.0,1,58.94,7510,,,,,,,,,,,,,
